id,code_aux,code,name,internal_type,budget_type_id/id,parent_id/id,venta,tipo
570202,570202,570202,SEGUROS DE DESGRAVAMEN Y DE SALDOS,normal,corriente,5702,0,e
570203,570203,570203,COMISIONES BANCARIAS,normal,corriente,5702,0,e
570204,570204,570204,REAJUSTES DE INVERSIONES,normal,corriente,5702,0,e
570205,570205,570205,DIFERENCIAL CAMBIARIO,normal,corriente,5702,0,e
570206,570206,570206,COSTAS JUDICIALES TRAMITES NOTARIALES  LEGALIZACION DE DOCUMENTOS Y ARREGLOS EXTRAJUDICIALES,normal,corriente,5702,0,e
570207,570207,570207,COMISIONES Y PARTICIPACIONES POR DENUNCIAS,normal,corriente,5702,0,e
570211,570211,570211,PRIMA DE RIESGO DE INSTITUCIONES FINANCIERAS,normal,corriente,5702,0,e
570213,570213,570213,DEVOLUCION DE GARANTIAS,normal,corriente,5702,0,e
570214,570214,570214,DEVOLUCION DE FIANZAS,normal,corriente,5702,0,e
570215,570215,570215,INDEMNIZACIONES POR SENTENCIAS JUDICIALES,normal,corriente,5702,0,e
570216,570216,570216,OBLIGACIONES CON EL IESS POR RESPONSABILIDAD PATRONAL,normal,corriente,5702,0,e
570217,570217,570217,OBLIGACIONES POR COACTIVAS INTERPUESTAS POR EL IESS,normal,corriente,5702,0,e
570218,570218,570218,INTERESES POR MORA PATRONAL AL IESS,normal,corriente,5702,0,e
570219,570219,570219,DEVOLUCION DE MULTAS,normal,corriente,5702,0,e
570299,570299,570299,OTROS GASTOS FINANCIEROS,normal,corriente,5702,0,e
5703,5703,5703,DIETAS,view,vista,57,0,e
570301,570301,570301,DIETAS,normal,corriente,5703,0,e
5799,5799,5799,ASIGNACIONES A DISTRIBUIR,view,vista,57,0,e
579901,579901,579901,ASIGNACION A DISTRIBUIR PARA OTROS GASTOS CORRIENTES,normal,corriente,5799,0,e
58,58,58,TRANSFERENCIAS Y DONACIONES CORRIENTES,view,vista,5,0,e
5801,5801,5801,TRANSFERENCIAS CORRIENTES AL SECTOR PUBLICO,view,vista,58,0,e
580101,580101,580101,A ENTIDADES DEL PRESUPUESTO GENERAL DEL ESTADO,normal,corriente,5801,0,e
580102,580102,580102,A ENTIDADES DESCENTRALIZADAS Y AUTONOMAS,normal,corriente,5801,0,e
580103,580103,580103,A EMPRESAS PUBLICAS,normal,corriente,5801,0,e
580104,580104,580104,A GOBIERNOS AUTONOMOS DESCENTRALIZADOS,normal,corriente,5801,0,e
580105,580105,580105,A LA SEGURIDAD SOCIAL,normal,corriente,5801,0,e
580106,580106,580106,A ENTIDADES FINANCIERAS PUBLICAS,normal,corriente,5801,0,e
580108,580108,580108,A CUENTAS O FONDOS ESPECIALES,normal,corriente,5801,0,e
580109,580109,580109,A FONDOS DE USO RESERVADO,normal,corriente,5801,0,e
580110,580110,580110,AL FONDO DE CONTINGENCIAS,normal,corriente,5801,0,e
580111,580111,580111,A GOBIERNOS AUTONOMOS DESCENTRALIZADOS,normal,corriente,5801,0,e
5802,5802,5802,DONACIONES CORRIENTES AL SECTOR PRIVADO INTERNO,view,vista,58,0,e
580203,580203,580203,AL SECTOR PRIVADO FINANCIERO,normal,corriente,5802,0,e
580204,580204,580204,AL SECTOR PRIVADO NO FINANCIERO,normal,corriente,5802,0,e
580205,580205,580205,INDEMNIZACIONES POR AFECTACIONES A LOS DERECHOS HUMANOS,normal,corriente,5802,0,e
580206,580206,580206,APORTE A FAVOR DE LOS ALUMNOS MAESTROS DE LOS INSTITUTOS PEDAGOGICOS HISPANOS Y BILINGUES,normal,corriente,5802,0,e
580207,580207,580207,APORTE A FAVOR DE CADA PASANTE QUE ACCEDA A LA FORMACION EN PRACTICAS LABORALES,normal,corriente,5802,0,e
580208,580208,580208,BECAS Y AYUDAS ECONOMICAS,normal,corriente,5802,0,e
580209,580209,580209,A JUBILADOS PATRONALES,normal,corriente,5802,0,e
580210,580210,580210,PENSIONES A HEROES Y HEROINAS NACIONALES,normal,corriente,5802,0,e
5803,5803,5803,DONACIONES CORRIENTES AL EXTERIOR,view,vista,58,0,e
580301,580301,580301,A ORGANISMOS MULTILATERALES,normal,corriente,5803,0,e
580302,580302,580302,A GOBIERNOS Y ORGANISMOS GUBERNAMENTALES,normal,corriente,5803,0,e
580303,580303,580303,AL SECTOR PRIVADO FINANCIERO,normal,corriente,5803,0,e
580304,580304,580304,AL SECTOR PRIVADO NO FINANCIERO,normal,corriente,5803,0,e
5804,5804,5804,APORTES Y PARTICIPACIONES AL SECTOR PUBLICO,view,vista,58,0,e
580401,580401,580401,POR EXPORTACION DE HIDROCARBUROS Y DERIVADOS,normal,corriente,5804,0,e
580402,580402,580402,POR IMPUESTOS Y EXPORTACIONES DE CRUDO PARA UNIVERSIDADES Y ESCUELAS POLITECNICAS,normal,corriente,5804,0,e
580403,580403,580403,PARA EMPRESAS PUBLICAS,normal,corriente,5804,0,e
580404,580404,580404,POR PLANILLAS DE TELECOMUNICACIONES,normal,corriente,5804,0,e
580405,580405,580405,PARA FINANCIAMIENTO DE LA ADMINISTRACION DE LA SEGURIDAD SOCIAL,normal,corriente,5804,0,e
580406,580406,580406,PARA EL IECE POR EL 0 5 DE LAS PLANILLAS DE PAGO AL IESS,normal,corriente,5804,0,e
580407,580407,580407,POR APLICACION DE FONDOS AJENOS,normal,corriente,5804,0,e
580408,580408,580408,POR APLICACION DE CUENTAS Y FONDOS ESPECIALES,normal,corriente,5804,0,e
580411,580411,580411,RENDIMIENTOS DE LOS SISTEMAS CONTABLES DEL BANCO CENTRAL DEL ECUADOR,normal,corriente,5804,0,e
580414,580414,580414,APORTES SOBRE DEPOSITOS DE INSTITUCIONES FINANCIERAS,normal,corriente,5804,0,e
580415,580415,580415,ENTREGA DE DEPOSITOS INMOVILIZADOS,normal,corriente,5804,0,e
580499,580499,580499,OTRAS PARTICIPACIONES   APORTES Y PARTICIPACIONES AL SECTOR PUBLICO,normal,corriente,5804,0,e
5805,5805,5805,SUBSIDIOS,view,vista,58,0,e
580501,580501,580501,DE PRECIOS Y TARIFAS A ENTES PUBLICOS,normal,corriente,5805,0,e
580502,580502,580502,DE PRECIOS Y TARIFAS A ENTES PRIVADOS,normal,corriente,5805,0,e
580503,580503,580503,DE TARIFAS A ENTES PUBLICOS,normal,corriente,5805,0,e
580504,580504,580504,DE TARIFAS A ENTES PRIVADOS,normal,corriente,5805,0,e
580505,580505,580505,SUBSIDIO A LA VIVIENDA,normal,corriente,5805,0,e
580506,580506,580506,BONO DE DESARROLLO HUMANO,normal,corriente,5805,0,e
580507,580507,580507,POR ADQUISICION DE INSUMOS AGROQUIMICOS,normal,corriente,5805,0,e
580508,580508,580508,SUBSIDIO CONSUMO INTERNO DE DERIVADOS DE PETROLEO,normal,corriente,5805,0,e
580509,580509,580509,BONO DESNUTRICION CERO,normal,corriente,5805,0,e
580510,580510,580510,PENSION DE ADULTOS MAYORES,normal,corriente,5805,0,e
580511,580511,580511,PENSION PARA PERSONAS CON DISCAPACIDAD,normal,corriente,5805,0,e
580512,580512,580512,BONO POR DISCAPACIDAD,normal,corriente,5805,0,e
580513,580513,580513,BONO POR EMERGENCIA,normal,corriente,5805,0,e
580514,580514,580514,BONO JOAQUIN GALLEGOS LARA,normal,corriente,5805,0,e
580515,580515,580515,BONO DE ADHERENCIA A LA TUBERCULOSIS,normal,corriente,5805,0,e
580599,580599,580599,OTROS SUBSIDIOS,normal,corriente,5805,0,e
5899,5899,5899,ASIGNACIONES A DISTRIBUIR,view,vista,58,0,e
589901,589901,589901,ASIGNACION A DISTRIBUIR POR TRANSFERENCIAS Y DONACIONES CORRIENTES,normal,corriente,5899,0,e
59,59,59,PREVISIONES PARA REASIGNACION,view,vista,5,0,e
5901,5901,5901,ASIGNACIONES A DISTRIBUIR,view,vista,59,0,e
590101,590101,590101,ASIGNACIONES A DISTRIBUIR,normal,corriente,5901,0,e
6,6,6,GASTOS DE PRODUCCION,view,vista,0,0,e
61,61,61,GASTOS EN PERSONAL PARA LA PRODUCCION,view,vista,6,0,e
6101,6101,6101,REMUNERACIONES BASICAS,view,vista,61,0,e
610101,610101,610101,SUELDOS,normal,corriente,6101,0,e
610102,610102,610102,SALARIOS,normal,corriente,6101,0,e
610103,610103,610103,JORNALES,normal,corriente,6101,0,e
610105,610105,610105,REMUNERACIONES UNIFICADAS,normal,corriente,6101,0,e
610106,610106,610106,SALARIOS UNIFICADOS,normal,corriente,6101,0,e
610109,610109,610109,REMUNERACION MENSUAL UNIFICADA PARA PASANTES,normal,corriente,6101,0,e
6102,6102,6102,REMUNERACIONES COMPLEMENTARIAS,view,vista,61,0,e
610201,610201,610201,BONIFICACION POR AÑOS DE SERVICIO,normal,corriente,6102,0,e
610202,610202,610202,BONIFICACION POR RESPONSABILIDAD,normal,corriente,6102,0,e
610203,610203,610203,DECIMOTERCER SUELDO,normal,corriente,6102,0,e
610204,610204,610204,DECIMOCUARTO SUELDO,normal,corriente,6102,0,e
610205,610205,610205,DECIMOQUINTO SUELDO,normal,corriente,6102,0,e
610206,610206,610206,DECIMOSEXTO SUELDO,normal,corriente,6102,0,e
610207,610207,610207,BONIFICACION COMPLEMENTARIA,normal,corriente,6102,0,e
610208,610208,610208,BONIFICACION POR TITULOS ACADEMICOS ESPECIALIZACIONES Y CAPACITACION ADICIONAL,normal,corriente,6102,0,e
610209,610209,610209,GASTOS DE REPRESENTACION,normal,corriente,6102,0,e
610210,610210,610210,SOBRESUELDOS Y BONIFICACIONES ADICIONALES,normal,corriente,6102,0,e
610211,610211,610211,ESTIMULO PECUNIARIO,normal,corriente,6102,0,e
610212,610212,610212,BONIFICACION DE ANIVERSARIO,normal,corriente,6102,0,e
610213,610213,610213,AGUINALDO NAVIDEÑO,normal,corriente,6102,0,e
610217,610217,610217,BONIFICACION POR MILLAJE,normal,corriente,6102,0,e
610218,610218,610218,BONIFICACION MENSUAL GALAPAGOS,normal,corriente,6102,0,e
610219,610219,610219,ADICIONAL REGIMEN ESPECIAL GALAPAGOS,normal,corriente,6102,0,e
610220,610220,610220,BONIFICACION FRONTERIZA,normal,corriente,6102,0,e
610223,610223,610223,BONIFICACION POR EL DIA DEL MEDICO,normal,corriente,6102,0,e
610224,610224,610224,BONIFICACION POR EL DIA MUNDIAL DE LA SALUD,normal,corriente,6102,0,e
610225,610225,610225,BONIFICACION PARA LOS PROFESIONALES DE LA SALUD,normal,corriente,6102,0,e
610227,610227,610227,ADICIONAL REGION AMAZONICA,normal,corriente,6102,0,e
610228,610228,610228,REMUNERACION SUPLEMENTARIA GALAPAGOS,normal,corriente,6102,0,e
610229,610229,610229,ACTIVIDAD EXTRACURRICULAR GALAPAGOS,normal,corriente,6102,0,e
610230,610230,610230,BONIFICACION POR EL DIA DEL MAESTRO,normal,corriente,6102,0,e
610231,610231,610231,BONIFICACION POR EL DIA DEL SERVIDOR PUBLICO,normal,corriente,6102,0,e
610232,610232,610232,BONIFICACION PARA EDUCADORES COMUNITARIOS ALFABETIZADORES,normal,corriente,6102,0,e
610233,610233,610233,BONIFICACION PARA PROFESIONALES AMPARADOS O NO POR LEYES DE ESCALAFON,normal,corriente,6102,0,e
610235,610235,610235,REMUNERACION VARIABLE POR EFICIENCIA,normal,corriente,6102,0,e
6103,6103,6103,REMUNERACIONES COMPENSATORIAS,view,vista,61,0,e
610301,610301,610301,GASTOS DE RESIDENCIA,normal,corriente,6103,0,e
610302,610302,610302,BONIFICACION GEOGRAFICA,normal,corriente,6103,0,e
610303,610303,610303,COMPENSACION POR COSTO DE VIDA,normal,corriente,6103,0,e
610304,610304,610304,COMPENSACION POR TRANSPORTE,normal,corriente,6103,0,e
610305,610305,610305,COMPENSACION EN EL EXTERIOR,normal,corriente,6103,0,e
610306,610306,610306,REFRIGERIO,normal,corriente,6103,0,e
610307,610307,610307,COMISARIATO,normal,corriente,6103,0,e
610309,610309,610309,COMPENSACION POR TRABAJO DE ALTO RIESGO,normal,corriente,6103,0,e
610311,610311,610311,COMPENSACION POR RESIDENCIA,normal,corriente,6103,0,e
610313,610313,610313,COMPENSACION POR CESACION DE FUNCIONES,normal,corriente,6103,0,e
6104,6104,6104,SUBSIDIOS,view,vista,61,0,e
610401,610401,610401,POR CARGAS FAMILIARES,normal,corriente,6104,0,e
610402,610402,610402,DE EDUCACION,normal,corriente,6104,0,e
610403,610403,610403,POR MATERNIDAD,normal,corriente,6104,0,e
610404,610404,610404,POR FALLECIMIENTO,normal,corriente,6104,0,e
610405,610405,610405,POR GUARDERIA,normal,corriente,6104,0,e
610406,610406,610406,POR VACACIONES,normal,corriente,6104,0,e
610407,610407,610407,ESTIMULO ECONOMICO POR AÑOS DE SERVICIO,normal,corriente,6104,0,e
610408,610408,610408,SUBSIDIO DE ANTIGUEDAD,normal,corriente,6104,0,e
610499,610499,610499,OTROS SUBSIDIOS,normal,corriente,6104,0,e
6105,6105,6105,REMUNERACIONES TEMPORALES,view,vista,61,0,e
610501,610501,610501,SUELDOS,normal,corriente,6105,0,e
610502,610502,610502,REMUNERACION MENSUAL UNIFICADA PARA PASANTES,normal,corriente,6105,0,e
610503,610503,610503,JORNALES,normal,corriente,6105,0,e
610504,610504,610504,ENCARGOS Y SUBROGACIONES,normal,corriente,6105,0,e
610506,610506,610506,LICENCIA REMUNERADA,normal,corriente,6105,0,e
610507,610507,610507,HONORARIOS,normal,corriente,6105,0,e
610508,610508,610508,DIETAS,normal,corriente,6105,0,e
610509,610509,610509,HORAS EXTRAORDINARIAS Y SUPLEMENTARIAS,normal,corriente,6105,0,e
610510,610510,610510,SERVICIOS PERSONALES POR CONTRATO,normal,corriente,6105,0,e
610512,610512,610512,SUBROGACION O ENCARGO,normal,corriente,6105,0,e
610513,610513,610513,ENCARGOS,normal,corriente,6105,0,e
6106,6106,6106,APORTES PATRONALES A LA SEGURIDAD SOCIAL,view,vista,61,0,e
610601,610601,610601,APORTE PATRONAL,normal,corriente,6106,0,e
610602,610602,610602,FONDO DE RESERVA,normal,corriente,6106,0,e
610603,610603,610603,JUBILACION PATRONAL,normal,corriente,6106,0,e
610604,610604,610604,CESANTIA PRIVADA,normal,corriente,6106,0,e
610605,610605,610605,JUBILACION COMPLEMENTARIA,normal,corriente,6106,0,e
610606,610606,610606,ASIGNACION GLOBAL DE JUBILACION PATRONAL PARA TRABAJADORES AMPARADOS POR EL CODIGO DEL TRABAJO,normal,corriente,6106,0,e
6107,6107,6107,INDEMNIZACIONES,view,vista,61,0,e
610701,610701,610701,COMPENSACION POR RENUNCIA VOLUNTARIA,normal,corriente,6107,0,e
610702,610702,610702,SUPRESION DE PUESTO,normal,corriente,6107,0,e
610703,610703,610703,DESPIDO INTEMPESTIVO,normal,corriente,6107,0,e
610704,610704,610704,COMPENSACION POR DESAHUCIO,normal,corriente,6107,0,e
610705,610705,610705,RESTITUCION DE PUESTO,normal,corriente,6107,0,e
610706,610706,610706,BENEFICIO POR JUBILACION,normal,corriente,6107,0,e
610707,610707,610707,COMPENSACION POR VACACIONE SNO GOZADAS POR CESACION DE FUNCIONES,normal,corriente,6107,0,e
610708,610708,610708,POR ACCIDENTE DE TRABAJO O ENFERMEDAD,normal,corriente,6107,0,e
610709,610709,610709,POR RENUNCIA VOLUNTARIA,normal,corriente,6107,0,e
610710,610710,610710,POR COMPRA DE RENUNCIA,normal,corriente,6107,0,e
610711,610711,610711,INDEMNIZACIONES LABORALES,normal,corriente,6107,0,e
610799,610799,610799,OTRAS INDEMNIZACIONES LABORALES,normal,corriente,6107,0,e
6199,6199,6199,ASIGNACIONES A DISTRIBUIR,view,vista,61,0,e
619901,619901,619901,ASIGNACION A DISTRIBUIR PARA GASTOS EN PERSONAL DE PRODUCCION,normal,corriente,6199,0,e
63,63,63,BIENES Y SERVICIOS PARA LA PRODUCCION,view,vista,6,0,e
6301,6301,6301,SERVICIOS BASICOS,view,vista,63,0,e
630101,630101,630101,AGUA POTABLE,normal,corriente,6301,0,e
630102,630102,630102,AGUA DE RIEGO,normal,corriente,6301,0,e
630104,630104,630104,ENERGIA ELECTRICA,normal,corriente,6301,0,e
630105,630105,630105,TELECOMUNICACIONES,normal,corriente,6301,0,e
630106,630106,630106,SERVICIO DE CORREO,normal,corriente,6301,0,e
6302,6302,6302,SERVICIOS GENERALES,view,vista,63,0,e
630201,630201,630201,TRANSPORTE DE PERSONAL,normal,corriente,6302,0,e
630202,630202,630202,FLETES Y MANIOBRAS,normal,corriente,6302,0,e
630203,630203,630203,ALMACENAMIENTO EMBALAJE ENVASE Y RECARGA DE EXTINTORES,normal,corriente,6302,0,e
630204,630204,630204,EDICION IMPRESION REPRODUCCION PUBLICACIONES SUSCRIPCIONES FOTOCOPIADO TRADUCCION EMPASTADO ENMARCADO SERIGRAFIA FOTOGRAFIA CARNETIZACION FILMACION E IMAGENES SATELITALES,normal,corriente,6302,0,e
630207,630207,630207,DIFUSION E INFORMACION,normal,corriente,6302,0,e
630208,630208,630208,SERVICIO DE VIGILANCIA,normal,corriente,6302,0,e
630209,630209,630209,SERVICIO DE ASEO LAVADO DE VESTIMENTA DE TRABAJO FUMIGACION DESINFECCION Y LIMPIEZA DE INSTALACIONES,normal,corriente,6302,0,e
630210,630210,630210,SERVICIO DE GUARDERIA,normal,corriente,6302,0,e
630212,630212,630212,INVESTIGACIONES PROFESIONALES Y ANALISIS DE LABORATORIO,normal,corriente,6302,0,e
630217,630217,630217,SERVICIOS DE DIFUSION E INFORMACION,normal,corriente,6302,0,e
630218,630218,630218,SERVICIOS DE PUBLICIDAD Y PROPAGANDA EN MEDIOS DE COMUNICACION MASIVA,normal,corriente,6302,0,e
630219,630219,630219,SERVICIOS DE PUBLICIDAD Y PROPAGANDA USANDO OTROS MEDIOS,normal,corriente,6302,0,e
630220,630220,630220,SERVICIOS PARA ACTIVIDADES AGROPECUARIAS SILVICOLAS Y PESCA,normal,corriente,6302,0,e
630221,630221,630221,SERVICIOS PERSONALES EVENTUALES SIN RELACION DE DEPENDENCIA,normal,corriente,6302,0,e
630223,630223,630223,SERVICIOS DE CARTOGRAFIA,normal,corriente,6302,0,e
630224,630224,630224,SERVICIOS DE IMPLEMENTACION Y ADMINISTRACION DE BANCOS DE INFORMACION,normal,corriente,6302,0,e
630225,630225,630225,SERVICIO DE INCINERACION DE DOCUMENTOS PUBLICOS BIENES DEFECTUOSOS Y O CADUCADOS DESECHOS DE LABORATORIO Y OTROS,normal,corriente,6302,0,e
630226,630226,630226,SERVICIOS MEDICOS HOSPITALARIOS Y COMPLEMENTARIOS,normal,corriente,6302,0,e
630227,630227,630227,SERVICIOS DE REPATRIACION DE CADAVERES DE ECUATORIANOS FALLECIDOS EN EL EXTERIOR,normal,corriente,6302,0,e
630228,630228,630228,SERVICIOS DE PROVISION DE DISPOSITIVOS ELECTRONICOS PARA REGISTRO DE FIRMAS DIGITALES,normal,corriente,6302,0,e
630229,630229,630229,SERVICIOS DE SOPORTE AL USUARIO A TRAVES DE CENTROS DE SERVICIO Y OPERADORES TELEFONICOS,normal,corriente,6302,0,e
630230,630230,630230,DIGITALIZACION DE INFORMACION Y DATOS PUBLICOS,normal,corriente,6302,0,e
630231,630231,630231,SERVICIOS DE PROTECCION Y ASISTENCIA TECNICA A VICTIMAS TESTIGOS Y OTROS PARTICIPANTES EN PROCESOS PENALES,normal,corriente,6302,0,e
630232,630232,630232,BARRIDO PREDIAL PARA LA MODERNIZACION DEL SISTMA D EINFORMACION PREDIAL,normal,corriente,6302,0,e
630233,630233,630233,SERVICIOS PARA LAS ACTIVIDADES MINERAS E HIDROCARBURIFERAS,normal,corriente,6302,0,e
630234,630234,630234,COMISIONES POR LA VENTA DE PRODUCTOS SERVICIOS POSTALES Y FINANCIEROS,normal,corriente,6302,0,e
630235,630235,630235,SERVICIO DE ALIMENTACION,normal,corriente,6302,0,e
630236,630236,630236,SERVICIOS EN PLANTACIONES FORESTALES,normal,corriente,6302,0,e
630237,630237,630237,REMEDIACION RESTAURACION Y DESCONTAMINACION DE CUEROS DE AGUA,normal,corriente,6302,0,e
630238,630238,630238,SERVICIO DE ADMINISTRACION DE PATRIO DE CONTENEDORES,normal,corriente,6302,0,e
630241,630241,630241,SERVICIOS DE MONITOREO DE LA INFORMACION EN TELEVISION RADIO PRENSA MEDIOS ON LINE Y OTROS,normal,corriente,6302,0,e
630242,630242,630242,SERVICIOS DE ALMACENAMIENTO CONTROL CUSTODIA Y DISPENSACION DE MEDICACION MATERIALES E INSUMOS MEDICOS,normal,corriente,6302,0,e
630243,630243,630243,GARANTIA EXTENDIDA DE BIENES,normal,corriente,6302,0,e
630244,630244,630244,SERVICIO DE CONFECCION DE MENAJE DE HOGAR Y O PREDAS DE PROTECCION,normal,corriente,6302,0,e
630299,630299,630299,OTROS SERVICIOS,normal,corriente,6302,0,e
6303,6303,6303,TRASLADOS INSTALACIONES VIATICOS Y SUBSISTENCIAS,view,vista,63,0,e
630301,630301,630301,PASAJES AL INTERIOR,normal,corriente,6303,0,e
630302,630302,630302,PASAJES AL EXTERIOR,normal,corriente,6303,0,e
630303,630303,630303,VIATICOS Y SUBSISTENCIAS EN EL INTERIOR,normal,corriente,6303,0,e
630304,630304,630304,VIATICOS Y SUBSISTENCIAS EN EL EXTERIOR,normal,corriente,6303,0,e
630305,630305,630305,MUDANZAS E INSTALACION,normal,corriente,6303,0,e
630306,630306,630306,VIATICOS POR GASTOS DE RESIDENCIA,normal,corriente,6303,0,e
6304,6304,6304,INSTALACION MANTENIMIENTO Y REPARACIONES MENORES,view,vista,63,0,e
630401,630401,630401,TERRENOS,normal,corriente,6304,0,e
630402,630402,630402,EDIFICIOS LOCALES RESIDENCIAS Y CABLEADO ESTRUCTURADO (INSTALACION MANTENIMIENTO Y REPARACION),normal,corriente,6304,0,e
630403,630403,630403,MOBILIARIO (INSTALACION MANTENIMIENTO Y REPARACION),normal,corriente,6304,0,e
630404,630404,630404,MAQUINARIAS Y EQUIPOS (MANTENIMIENTO Y REPARACION),normal,corriente,6304,0,e
630405,630405,630405,VEHICULOS (MANTENIMIENTO Y REPARACION),normal,corriente,6304,0,e
630406,630406,630406,HERRAMIENTAS (MANTENIMIENTO Y REPARACION),normal,corriente,6304,0,e
630415,630415,630415,BIENES BIOLOGICOS,normal,corriente,6304,0,e
630417,630417,630417,INFRAESTRUCTURA,normal,corriente,6304,0,e
630418,630418,630418,GASTOS EN MANTENIMIENTO DE AREAS VERDES Y ARREGLO DE VIAS INTERNAS,normal,corriente,6304,0,e
630419,630419,630419,INSTALACION MANTENIMIENTO Y REPARACION DE BIENES DEPORTIVOS,normal,corriente,6304,0,e
630499,630499,630499,OTRAS INSTALACIONES MANTENIMIENTOS Y REPARACIONES,normal,corriente,6304,0,e
6305,6305,6305,ARRENDAMIENTO DE BIENES,view,vista,63,0,e
630501,630501,630501,TERRENOS (ARRENDAMIENTO),normal,corriente,6305,0,e
630502,630502,630502,EDIFICIOS LOCALES RESIDENCIAS PARQUEADEROS CASILLEROS JUDICIALES Y BANCARIOS (ARRENDAMIENTO),normal,corriente,6305,0,e
630503,630503,630503,MOBILIARIO (ARRENDAMIENTO),normal,corriente,6305,0,e
630504,630504,630504,MAQUINARIAS Y EQUIPOS (ARRENDAMIENTO),normal,corriente,6305,0,e
630505,630505,630505,VEHICULOS (ARRENDAMIENTO),normal,corriente,6305,0,e
630506,630506,630506,HERRAMIENTAS (ARRENDAMIENTO),normal,corriente,6305,0,e
630512,630512,630512,SEMOVIENTES,normal,corriente,6305,0,e
630515,630515,630515,BIENES BIOLOGICOS (ALQUILER),normal,corriente,6305,0,e
630599,630599,630599,OTROS ARRENDAMIENTOS,normal,corriente,6305,0,e
6306,6306,6306,CONTRATACIONES DE ESTUDIOS INVESTIGACIONES Y SERVICIOS TECNICOS ESPECIALIZADOS,view,vista,63,0,e
630601,630601,630601,CONSULTORIA ASESORIA E INVESTIGACION ESPECIALIZADA,normal,corriente,6306,0,e
630602,630602,630602,SERVICIO DE AUDITORIA,normal,corriente,6306,0,e
630603,630603,630603,SERVICIO DE CAPACITACION,normal,corriente,6306,0,e
630604,630604,630604,FISCALIZACION E INSPECCIONES TECNICAS,normal,corriente,6306,0,e
630605,630605,630605,ESTUDIO Y DISENO DE PROYECTOS,normal,corriente,6306,0,e
630606,630606,630606,HONORARIOS POR CONTRATOS CVIVILES DE SERVICIOS,normal,corriente,6306,0,e
630607,630607,630607,SERVICIOS TECNICOS ESPECIALIZADOS,normal,corriente,6306,0,e
630608,630608,630608,REGISTRO INSCRIPCION Y OTROS GASTOS PREVIOS A SER ACEPTADOS EN UNA CAPACITACION EN EL EXTERIOR,normal,corriente,6306,0,e
630609,630609,630609,INVESTIGACIONES PROFESIONALES Y ANALISIS DE LABORATORIO,normal,corriente,6306,0,e
630610,630610,630610,SERVICIOS DE CARTOGRAFIA,normal,corriente,6306,0,e
6307,6307,6307,GASTOS EN INFORMATICA,view,vista,63,0,e
630701,630701,630701,DESARROLLO ACTUALIZACION ASISTENCIA TECNICA Y SOPORTE DE SISTEMAS INFORMATICOS,normal,corriente,6307,0,e
630702,630702,630702,ARRENDAMIENTO Y LICENCIAS DE USO DE PAQUETES INFORMATICOS,normal,corriente,6307,0,e
630703,630703,630703,ARRENDAMIENTO DE EQUIPOS INFORMATICOS,normal,corriente,6307,0,e
630704,630704,630704,MANTENIMIENTO Y REPARACION DE EQUIPOS Y SISTEMAS INFORMATICOS,normal,corriente,6307,0,e
6308,6308,6308,BIENES DE USO Y CONSUMO DE PRODUCCION,view,vista,63,0,e
630801,630801,630801,ALIMENTOS Y BEBIDAS,normal,corriente,6308,0,e
630802,630802,630802,VESTUARIO LENCERIA Y PRESTAS DE PROTECCION,normal,corriente,6308,0,e
630803,630803,630803,COMBUSTIBLES LUBRICANTES Y ADITIVOS,normal,corriente,6308,0,e
630804,630804,630804,MATERIALES DE OFICINA,normal,corriente,6308,0,e
630805,630805,630805,MATERIALES DE ASEO,normal,corriente,6308,0,e
630806,630806,630806,HERRAMIENTAS,normal,corriente,6308,0,e
630807,630807,630807,MATERIALES DE IMPRESION FOTOGRAFIA REPRODUCCION Y PUBLICACIONES,normal,corriente,6308,0,e
630808,630808,630808,INSTRUMENTAL MEDICO QUIRURGICO,normal,corriente,6308,0,e
630809,630809,630809,MEDICINAS Y PRODUCTOS FARMACEUTICOS,normal,corriente,6308,0,e
630810,630810,630810,DISPOSITIVOS MEDICOS PARA LABORATORIO CLINICO Y PATOLOGIA,normal,corriente,6308,0,e
630811,630811,630811,INSUMOS BIENES MATERIALES Y SUMINISTROS PARA LA CONSTRUCCION ELECTRICOS PLOMERIA CARPINTERIA SENALIZACION VIAL NAVEGACION Y CONTRA INCENDIOS,normal,corriente,6308,0,e
630812,630812,630812,MATERIALES DIDACTICOS,normal,corriente,6308,0,e
630813,630813,630813,REPUESTOS Y ACCESORIOS,normal,corriente,6308,0,e
630817,630817,630817,PRODUCTOS AGRICOLAS,normal,corriente,6308,0,e
630818,630818,630818,GASTOS PARA PROCESOS DE DEPORTACION DE MIGRANTES ECUATORIANOS Y MIGRANTES ECUATORIANOS EN ESTADO DE VULNERABILIDAD,normal,corriente,6308,0,e
630819,630819,630819,ADQUISICION DE ACCESORIOS Y PRODUCTOS QUIMICOS,normal,corriente,6308,0,e
630820,630820,630820,MENAJE DE COCINA DE HOGAR ACCESORIOS DESCARTABLES Y ACCESORIOS DE OFICINA,normal,corriente,6308,0,e
630821,630821,630821,GASTOS PARA SITUACIONES DE EMERGENCIA,normal,corriente,6308,0,e
630823,630823,630823,ALIMENTOS MEDICINAS PRODUCTOS DE ASEO Y ACCESORIOS PARA ANIMALES,normal,corriente,6308,0,e
630824,630824,630824,INSUMOS BIENES Y MATERIALES PARA LA PRODUCCION DE PROGRAMAS DE RADIO Y TELEVISION,normal,corriente,6308,0,e
